frames,parents,incoming,override,round,candidate,ns_block
128,2,4,false,1,1,102.7963
128,2,4,false,1,0,1435.6398333333334
128,2,4,false,2,0,1441.6733
128,2,4,false,2,1,98.8734
128,2,4,false,3,1,88.75676666666666
128,2,4,false,3,0,1446.2742333333333
128,2,4,false,4,0,1385.3244666666667
128,2,4,false,4,1,89.3914
128,2,4,false,5,1,86.97306666666667
128,2,4,false,5,0,1417.9401
128,2,4,false,6,0,1446.549
128,2,4,false,6,1,87.77063333333334
128,2,4,false,7,1,89.49253333333333
128,2,4,false,7,0,1458.2493333333334
128,2,4,true,0,0,1505.2126333333333
128,2,4,true,0,1,91.47723333333333
128,2,4,true,1,1,94.37826666666666
128,2,4,true,1,0,1481.4594
128,2,4,true,2,0,1531.5127
128,2,4,true,2,1,125.09803333333333
128,2,4,true,3,1,97.27563333333333
128,2,4,true,3,0,1502.4524333333334
128,2,4,true,4,0,1468.2878333333333
128,2,4,true,4,1,89.94323333333334
128,2,4,true,5,1,89.90216666666667
128,2,4,true,5,0,1534.0288333333333
128,2,4,true,6,0,1651.2873333333334
128,2,4,true,6,1,96.50246666666666
128,2,4,true,7,1,91.79803333333334
128,2,4,true,7,0,1602.9386
128,4,1,false,0,0,614.3699666666666
128,4,1,false,0,1,39.13243333333333
128,4,1,false,1,1,36.97586666666667
128,4,1,false,1,0,605.6243666666667
128,4,1,false,2,0,572.0747
128,4,1,false,2,1,36.49146666666667
128,4,1,false,3,1,40.08623333333333
128,4,1,false,3,0,589.8739333333333
128,4,1,false,4,0,567.5722666666667
128,4,1,false,4,1,38.343266666666665
128,4,1,false,5,1,37.79646666666667
128,4,1,false,5,0,571.4451
128,4,1,false,6,0,662.0717
128,4,1,false,6,1,36.99823333333333
128,4,1,false,7,1,41.887933333333336
128,4,1,false,7,0,586.0932
128,4,1,true,0,0,727.9489
128,4,1,true,0,1,37.94
128,4,1,true,1,1,39.6666
128,4,1,true,1,0,689.2343666666667
128,4,1,true,2,0,734.639
128,4,1,true,2,1,37.213566666666665
128,4,1,true,3,1,36.77623333333333
128,4,1,true,3,0,663.5385333333334
128,4,1,true,4,0,665.6474333333333
128,4,1,true,4,1,37.64053333333333
128,4,1,true,5,1,36.59863333333333
128,4,1,true,5,0,807.7469666666667
128,4,1,true,6,0,848.3384666666667
128,4,1,true,6,1,37.8365
128,4,1,true,7,1,36.9398
128,4,1,true,7,0,681.9677666666666
128,4,4,false,0,0,2292.3756333333336
128,4,4,false,0,1,124.53316666666667
128,4,4,false,1,1,122.4587
128,4,4,false,1,0,2289.6004333333335
128,4,4,false,2,0,2264.6404
128,4,4,false,2,1,118.41156666666667
128,4,4,false,3,1,121.3016
128,4,4,false,3,0,2251.3369666666667
128,4,4,false,4,0,2268.039566666667
128,4,4,false,4,1,119.6588
128,4,4,false,5,1,120.04203333333334
128,4,4,false,5,0,2280.3508
128,4,4,false,6,0,2267.7300666666665
128,4,4,false,6,1,119.83706666666667
128,4,4,false,7,1,119.2612
128,4,4,false,7,0,2253.6094
128,4,4,true,0,0,2516.680533333333
128,4,4,true,0,1,120.72173333333333
128,4,4,true,1,1,149.96293333333332
128,4,4,true,1,0,2526.5511333333334
128,4,4,true,2,0,2489.8156
128,4,4,true,2,1,120.18123333333334
128,4,4,true,3,1,120.19426666666666
128,4,4,true,3,0,2786.11
128,4,4,true,4,0,2631.171533333333
128,4,4,true,4,1,122.33283333333334
128,4,4,true,5,1,123.5727
128,4,4,true,5,0,2539.6661
128,4,4,true,6,0,2507.5263666666665
128,4,4,true,6,1,121.33266666666667
128,4,4,true,7,1,119.83406666666667
128,4,4,true,7,0,2487.0064
128,8,1,false,0,0,1177.5335333333333
128,8,1,false,0,1,52.69996666666667
128,8,1,false,1,1,52.59713333333333
128,8,1,false,1,0,1179.168
128,8,1,false,2,0,1221.0462333333332
128,8,1,false,2,1,55.3216
128,8,1,false,3,1,51.87906666666667
128,8,1,false,3,0,1164.0311
128,8,1,false,4,0,1194.2274
128,8,1,false,4,1,52.55643333333333
128,8,1,false,5,1,53.25546666666666
128,8,1,false,5,0,1170.6791666666666
128,8,1,false,6,0,1163.4642666666666
128,8,1,false,6,1,55.2418
128,8,1,false,7,1,52.5544
128,8,1,false,7,0,1215.2808666666667
128,8,1,true,0,0,1314.7965666666666
128,8,1,true,0,1,52.478966666666665
128,8,1,true,1,1,54.771766666666664
128,8,1,true,1,0,1364.9887666666666
